time;stockInWarehouse;stockInFinalDest;stockOnRoads;numberOfBatchLargeToAverage;numberOfBatchAverageToSmall;numberOfBatchSmallToFinal;numberOfBatchProviderToLarge
1292400,0; 2528988,433012698;623948,8590889985;69442,8620033;178;214;450;69
1296000,0; 2528988,433012698;623948,8590889985;69442,8620033;178;214;450;69
1299600,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1303200,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1306800,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1310400,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1314000,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1317600,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1321200,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1324800,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1328400,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1332000,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1335600,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1339200,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1342800,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1346400,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1350000,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1353600,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1357200,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1360800,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1364400,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1368000,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1371600,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1375200,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1378800,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1382400,0; 2515228,0242009982;620687,2316189988;75304,76122499997;120;183;433;56
1386000,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1389600,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1393200,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1396800,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1400400,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1404000,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1407600,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1411200,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1414800,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1418400,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1422000,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1425600,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1429200,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1432800,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1436400,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1440000,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1443600,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1447200,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1450800,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1454400,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1458000,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1461600,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1465200,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1468800,0; 2519309,1224259995;618023,8141589987;108459,67600999998;153;183;408;57
1472400,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1476000,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1479600,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1483200,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1486800,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1490400,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1494000,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1497600,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1501200,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1504800,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1508400,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1512000,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1515600,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1519200,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1522800,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1526400,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1530000,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1533600,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1537200,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1540800,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1544400,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1548000,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1551600,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1555200,0; 2548538,410024998;617613,8210589984;78036,77068299998;159;184;422;50
1558800,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1562400,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1566000,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1569600,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1573200,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1576800,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1580400,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1584000,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1587600,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1591200,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1594800,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1598400,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1602000,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1605600,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1609200,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1612800,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1616400,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1620000,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1623600,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1627200,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1630800,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1634400,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1638000,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1641600,0; 2560533,490402002;612832,3948589998;58749,00814300002;129;185;333;58
1645200,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1648800,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1652400,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1656000,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1659600,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1663200,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1666800,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1670400,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1674000,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1677600,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1681200,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1684800,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1688400,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1692000,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1695600,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1699200,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1702800,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1706400,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1710000,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1713600,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1717200,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1720800,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1724400,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1728000,0; 2575943,8493989017;609262,9612549;42168,76006620001;121;166;311;47
1731600,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1735200,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1738800,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1742400,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1746000,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1749600,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1753200,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1756800,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1760400,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1764000,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1767600,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1771200,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1774800,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1778400,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1782000,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1785600,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1789200,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1792800,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1796400,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1800000,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1803600,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1807200,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1810800,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1814400,0; 2562957,152427002;603391,2943490001;61533,84400500002;138;178;316;67
1818000,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1821600,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1825200,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1828800,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1832400,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1836000,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1839600,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1843200,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1846800,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1850400,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1854000,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1857600,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1861200,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1864800,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1868400,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1872000,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1875600,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1879200,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1882800,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1886400,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1890000,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1893600,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1897200,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1900800,0; 2559650,598902005;598374,775509;59246,69077999999;143;160;325;56
1904400,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1908000,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1911600,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1915200,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1918800,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1922400,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1926000,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1929600,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1933200,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1936800,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1940400,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1944000,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1947600,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1951200,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1954800,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1958400,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1962000,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1965600,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1969200,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1972800,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1976400,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1980000,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1983600,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1987200,0; 2550461,3276120056;593994,2371390004;52681,37551999997;146;169;293;41
1990800,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
1994400,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
1998000,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2001600,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2005200,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2008800,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2012400,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2016000,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2019600,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2023200,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2026800,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2030400,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2034000,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2037600,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2041200,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2044800,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2048400,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2052000,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2055600,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2059200,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2062800,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2066400,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2070000,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
2073600,0; 2546273,3294220055;587438,4805389997;54436,93822000004;118;149;303;52
